timestamp,marker_id,x_base,y_base,z_base
1777047798.779873,10,-0.128325,-0.059408,0.366180
1777047798.779873,11,-0.152650,-0.082047,0.403074
1777047798.813468,0,0.012228,-0.117511,0.364757
1777047798.813468,1,-0.012666,-0.142376,0.399866
1777047798.813468,2,-0.041070,-0.174936,0.430277
1777047798.813468,3,-0.025532,-0.090372,0.353393
1777047798.813468,4,-0.050200,-0.111970,0.391449
1777047798.813468,5,-0.076037,-0.138090,0.425114
1777047798.813468,6,-0.066734,-0.065786,0.338003
1777047798.813468,7,-0.088723,-0.085696,0.378696
1777047798.813468,8,-0.113156,-0.108452,0.415692
1777047798.813468,9,-0.106221,-0.038435,0.325417
1777047798.813468,10,-0.128947,-0.059898,0.365351
1777047798.813468,11,-0.152650,-0.082047,0.403074
1777047799.317389,0,0.012584,-0.117179,0.365468
1777047799.317389,1,-0.013957,-0.144527,0.398184
1777047799.317389,2,-0.041514,-0.176322,0.429305
1777047799.317389,3,-0.026358,-0.092016,0.351342
1777047799.317389,4,-0.050200,-0.111970,0.391449
1777047799.317389,5,-0.075006,-0.138056,0.425279
1777047799.317389,6,-0.066912,-0.065691,0.337977
1777047799.317389,7,-0.088723,-0.085696,0.378696
1777047799.317389,8,-0.113156,-0.108452,0.415692
1777047799.317389,9,-0.106221,-0.038435,0.325417
1777047799.317389,10,-0.129631,-0.060797,0.364454
1777047799.317389,11,-0.152650,-0.082047,0.403074
1777047799.350983,0,0.012377,-0.116631,0.365742
1777047799.350983,1,-0.012984,-0.143415,0.399064
1777047799.350983,2,-0.041070,-0.174936,0.430277
1777047799.350983,3,-0.026358,-0.092016,0.351342
1777047799.350983,4,-0.050200,-0.111970,0.391449
1777047799.350983,5,-0.075115,-0.138399,0.425147
1777047799.350983,6,-0.067184,-0.066337,0.337382
1777047799.350983,7,-0.088723,-0.085696,0.378696
1777047799.350983,8,-0.113156,-0.108452,0.415692
1777047799.350983,9,-0.106221,-0.038435,0.325417
1777047799.350983,10,-0.128947,-0.059898,0.365351
1777047799.350983,11,-0.152650,-0.082047,0.403074
1777047799.418173,0,0.012450,-0.116990,0.365500
1777047799.418173,1,-0.013231,-0.143914,0.398534
1777047799.418173,2,-0.040892,-0.174296,0.430918
1777047799.418173,3,-0.026494,-0.092321,0.351192
1777047799.418173,4,-0.050200,-0.111970,0.391449
1777047799.418173,5,-0.075500,-0.137682,0.425663
1777047799.418173,6,-0.066912,-0.065691,0.337977
1777047799.418173,7,-0.088992,-0.086442,0.378048
1777047799.418173,8,-0.112839,-0.108184,0.415816
1777047799.418173,9,-0.106364,-0.038258,0.325458
1777047799.418173,10,-0.128947,-0.059898,0.365351
1777047799.418173,11,-0.152650,-0.082047,0.403074
1777047799.451767,0,0.012377,-0.116631,0.365742
1777047799.451767,1,-0.013740,-0.145685,0.397268
1777047799.451767,2,-0.041070,-0.174936,0.430277
1777047799.451767,3,-0.026358,-0.092016,0.351342
1777047799.451767,4,-0.050200,-0.111970,0.391449
1777047799.451767,5,-0.075115,-0.138399,0.425147
1777047799.451767,6,-0.066284,-0.064915,0.338909
1777047799.451767,7,-0.088723,-0.085696,0.378696
1777047799.451767,8,-0.113156,-0.108452,0.415692
1777047799.451767,9,-0.106221,-0.038435,0.325417
1777047799.451767,10,-0.128947,-0.059898,0.365351
1777047799.451767,11,-0.152650,-0.082047,0.403074
1777047799.518956,0,0.012718,-0.116502,0.366012
1777047799.518956,1,-0.013196,-0.144212,0.398547
1777047799.518956,2,-0.041343,-0.176273,0.429307
1777047799.518956,3,-0.026165,-0.091461,0.351834
1777047799.518956,4,-0.050200,-0.111970,0.391449
1777047799.518956,5,-0.075500,-0.137682,0.425663
1777047799.518956,6,-0.067184,-0.066337,0.337382
1777047799.518956,7,-0.088723,-0.085696,0.378696
1777047799.518956,8,-0.113156,-0.108452,0.415692
1777047799.518956,9,-0.106221,-0.038435,0.325417
1777047799.518956,10,-0.127162,-0.058068,0.367947
1777047799.518956,11,-0.152650,-0.082047,0.403074
1777047799.552551,0,0.012377,-0.116631,0.365742
1777047799.552551,1,-0.013740,-0.145685,0.397268
1777047799.552551,2,-0.041380,-0.175875,0.429804
1777047799.552551,3,-0.026358,-0.092016,0.351342
1777047799.552551,4,-0.050200,-0.111970,0.391449
1777047799.552551,5,-0.076501,-0.138963,0.424749
1777047799.552551,6,-0.066912,-0.065691,0.337977
1777047799.552551,7,-0.088992,-0.086442,0.378048
1777047799.552551,8,-0.113156,-0.108452,0.415692
1777047799.552551,9,-0.106221,-0.038435,0.325417
1777047799.552551,10,-0.128736,-0.059412,0.365891
1777047799.552551,11,-0.152650,-0.082047,0.403074
1777047799.619740,0,0.012114,-0.117749,0.364327
1777047799.619740,1,-0.012984,-0.143415,0.399064
1777047799.619740,2,-0.041070,-0.174936,0.430277
